"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="2879236407909848737",="2879236407908848737","【99价】SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","139.00","1","null","null","null","null","交易成功","null",="2022090922001184941417244110","104.00","104.00","没有申请退款","无退款申请","2022-09-09 23:55:24","2022-09-09 23:55:39"
="2879236407910848737",="2879236407908848737","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090922001184941417244110","0.00","0.00","没有申请退款","无退款申请","2022-09-09 23:55:24","2022-09-09 23:55:39"
="2879124051290760764",="2879124051289760764","【99价】SERUMKIND韩国阳光葡萄清颜精华液30ml","269.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2022090922001148571448708354","186.86","186.86","没有申请退款","无退款申请","2022-09-09 22:36:03","2022-09-09 22:36:17"
="2879124051291760764",="2879124051289760764","【99价】SERUMKIND韩国改善肌肤暗沉提亮肤色抗衰老青春焕彩精华液30ml","279.00","1","8809603904461","null","null","null","交易成功","8809603904461",="2022090922001148571448708354","194.36","194.36","没有申请退款","无退款申请","2022-09-09 22:36:03","2022-09-09 22:36:17"
="2879124051292760764",="2879124051289760764","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090922001148571448708354","0.00","0.00","没有申请退款","无退款申请","2022-09-09 22:36:03","2022-09-09 22:36:17"
="2879124051293760764",="2879124051289760764","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2022090922001148571448708354","0.00","0.00","没有申请退款","无退款申请","2022-09-09 22:36:03","2022-09-09 22:36:17"
="2879124051294760764",="2879124051289760764","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易成功","null",="2022090922001148571448708354","0.00","0.00","没有申请退款","无退款申请","2022-09-09 22:36:03","2022-09-09 22:36:17"
="2877575796234703958",="2877575796233703958","【99价】SERUMKIND韩国阳光葡萄清颜精华液30ml","269.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2022090922001168121456714860","206.78","206.78","没有申请退款","无退款申请","2022-09-09 22:21:57","2022-09-09 22:22:05"
="2877575796235703958",="2877575796233703958","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090922001168121456714860","0.00","0.00","没有申请退款","无退款申请","2022-09-09 22:21:57","2022-09-09 22:22:05"
="2878809842674383843",="2878809842673383843","【99价】SERUMKIND韩国阳光葡萄清颜精华液30ml","269.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2022090922001158171400969537","203.54","203.54","没有申请退款","无退款申请","2022-09-09 22:18:24","2022-09-09 22:18:29"
="2878809842675383843",="2878809842673383843","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090922001158171400969537","0.00","0.00","没有申请退款","无退款申请","2022-09-09 22:18:24","2022-09-09 22:18:29"
="1666976703277274982",="1666976703276274982","【99价】SERUMKIND韩国阳光葡萄清颜精华液30ml","269.00","2","8809754820689","null","null","null","交易成功","8809754820689",="2022090922001132181402677091","393.20","393.20","没有申请退款","无退款申请","2022-09-09 20:56:49","2022-09-09 20:56:57"
="1666976703278274982",="1666976703276274982","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090922001132181402677091","0.00","0.00","没有申请退款","无退款申请","2022-09-09 20:56:49","2022-09-09 20:56:57"
="1666976703279274982",="1666976703276274982","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2022090922001132181402677091","0.00","0.00","没有申请退款","无退款申请","2022-09-09 20:56:49","2022-09-09 20:56:57"
="1666976703280274982",="1666976703276274982","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易成功","null",="2022090922001132181402677091","0.00","0.00","没有申请退款","无退款申请","2022-09-09 20:56:49","2022-09-09 20:56:57"
="2878642154206840358",="2878642154205840358","【99价】SERUMKIND韩国阳光葡萄清颜精华液30ml","269.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2022090922001100461425804623","203.16","203.16","没有申请退款","无退款申请","2022-09-09 20:51:47","2022-09-09 20:51:53"
="2878642154207840358",="2878642154205840358","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090922001100461425804623","0.00","0.00","没有申请退款","无退款申请","2022-09-09 20:51:47","2022-09-09 20:51:53"
="1666229772150033980",="1666229772149033980","【99价】SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","139.00","1","null","null","null","null","交易成功","null",="2022090922001185141454622187","81.07","81.07","没有申请退款","无退款申请","2022-09-09 20:25:31","2022-09-09 20:25:41"
="1666229772151033980",="1666229772149033980","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090922001185141454622187","0.00","0.00","没有申请退款","无退款申请","2022-09-09 20:25:31","2022-09-09 20:25:41"
="1666935446515033980",="1666935446514033980","【99价】SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","139.00","1","null","null","null","null","交易关闭","null",="2022090922001185141455127541","93.13","93.13","退款成功","93.13","2022-09-09 20:21:05","2022-09-09 20:21:18"
="1666935446516033980",="1666935446514033980","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易关闭","null",="2022090922001185141455127541","0.00","0.00","退款成功","0.00","2022-09-09 20:21:05","2022-09-09 20:21:18"
="2877272568363891247",="2877272568362891247","【99价】SERUMKIND韩国水润收缩毛孔控油金木瓜毛孔精华液30ml","269.00","1","8809525247455","null","null","null","交易成功","8809525247455",="2022090922001121961424731543","196.60","196.60","没有申请退款","无退款申请","2022-09-09 19:50:07","2022-09-09 19:50:12"
="2877272568364891247",="2877272568362891247","【99价】SERUMKIND韩国阳光葡萄清颜精华液30ml","269.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2022090922001121961424731543","196.60","196.60","没有申请退款","无退款申请","2022-09-09 19:50:07","2022-09-09 19:50:12"
="2877272568365891247",="2877272568362891247","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090922001121961424731543","0.00","0.00","没有申请退款","无退款申请","2022-09-09 19:50:07","2022-09-09 19:50:12"
="2877272568366891247",="2877272568362891247","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2022090922001121961424731543","0.00","0.00","没有申请退款","无退款申请","2022-09-09 19:50:07","2022-09-09 19:50:12"
="2877272568367891247",="2877272568362891247","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易成功","null",="2022090922001121961424731543","0.00","0.00","没有申请退款","无退款申请","2022-09-09 19:50:07","2022-09-09 19:50:12"
="1666193268309872288",="1666193268308872288","【99价】SERUMKIND韩国阳光葡萄清颜精华液30ml","269.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2022090922001178391429117189","208.26","208.26","没有申请退款","无退款申请","2022-09-09 19:42:24","2022-09-09 19:42:30"
="1666193268310872288",="1666193268308872288","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090922001178391429117189","0.00","0.00","没有申请退款","无退款申请","2022-09-09 19:42:24","2022-09-09 19:42:30"
="2877177276281586656",="2877177276280586656","【99价】SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","139.00","1","null","null","null","null","交易成功","null",="2022090922001105571449583006","94.44","94.44","没有申请退款","无退款申请","2022-09-09 19:01:33","2022-09-09 19:01:39"
="2877177276282586656",="2877177276280586656","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090922001105571449583006","0.00","0.00","没有申请退款","无退款申请","2022-09-09 19:01:33","2022-09-09 19:01:39"
="2878647447555190163",="2878647447554190163","【99价】SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","259.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易成功","null",="2022090922001191621403970659","180.65","180.65","没有申请退款","无退款申请","2022-09-09 18:36:35","2022-09-09 18:36:58"
="2878647447556190163",="2878647447554190163","【99价】SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","139.00","1","null","null","null","null","交易成功","null",="2022090922001191621403970659","89.95","89.95","没有申请退款","无退款申请","2022-09-09 18:36:35","2022-09-09 18:36:58"
="2878647447557190163",="2878647447554190163","【99价】SERUMKIND韩国阳光葡萄清颜精华液30ml","269.00","1","8809754820689","null","null","null","交易成功","8809754820689",="2022090922001191621403970659","188.21","188.21","没有申请退款","无退款申请","2022-09-09 18:36:35","2022-09-09 18:36:58"
="2878647447558190163",="2878647447554190163","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","3","null","null","null","null","交易成功","null",="2022090922001191621403970659","0.00","0.00","没有申请退款","无退款申请","2022-09-09 18:36:35","2022-09-09 18:36:58"
="2878647447559190163",="2878647447554190163","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","1","8809754820887","null","null","null","交易成功","8809754820887",="2022090922001191621403970659","0.00","0.00","没有申请退款","无退款申请","2022-09-09 18:36:35","2022-09-09 18:36:58"
="2878647447560190163",="2878647447554190163","【赠品专用】SUREBASE烁贝思粉扑2件装","20.00","1","null","null","null","null","交易成功","null",="2022090922001191621403970659","0.00","0.00","没有申请退款","无退款申请","2022-09-09 18:36:35","2022-09-09 18:36:58"
="2878286870812351247",="2878286870811351247","【99价】SERUMKIND韩国阳光葡萄清颜精华液30ml","269.00","1","8809754820689","null","null","null","交易关闭","8809754820689",="2022090922001126851428485620","200.85","200.85","退款成功","200.85","2022-09-09 17:54:52","2022-09-09 17:54:59"
="2878286870813351247",="2878286870811351247","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易关闭","null",="2022090922001126851428485620","0.00","0.00","退款成功","0.00","2022-09-09 17:54:52","2022-09-09 17:54:59"
="2877792517615466839",="2877792517614466839","【99价】SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","139.00","1","null","null","null","null","交易关闭","null",="2022090922001196091456605769","104.00","104.00","退款成功","104.00","2022-09-09 17:19:07","2022-09-09 17:19:12"
="2877792517616466839",="2877792517614466839","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易关闭","null",="2022090922001196091456605769","0.00","0.00","退款成功","0.00","2022-09-09 17:19:07","2022-09-09 17:19:12"
="2876845824964815846",="2876845824963815846","【99价】SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","139.00","1","null","null","null","null","交易成功","null",="2022090922001176751409702901","104.00","104.00","没有申请退款","无退款申请","2022-09-09 16:13:51","2022-09-09 16:13:58"
="2876845824965815846",="2876845824963815846","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090922001176751409702901","0.00","0.00","没有申请退款","无退款申请","2022-09-09 16:13:51","2022-09-09 16:13:58"
="2877892310084205138",="2877892310083205138","【99价】SERUMKIND韩国阳光葡萄清颜精华液30ml","269.00","1","8809754820689","null","null","null","交易关闭","8809754820689",="2022090922001131091404361509","234.00","234.00","退款成功","234.00","2022-09-09 14:21:20","2022-09-09 14:21:29"
="2877892310085205138",="2877892310083205138","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易关闭","null",="2022090922001131091404361509","0.00","0.00","退款成功","0.00","2022-09-09 14:21:20","2022-09-09 14:21:29"
="2878088655427356007",="2878088655426356007","【99价】SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","139.00","1","null","null","null","null","交易成功","null",="2022090922001171671401128340","104.00","104.00","没有申请退款","无退款申请","2022-09-09 13:32:32","2022-09-09 13:32:37"
="2878088655428356007",="2878088655426356007","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022090922001171671401128340","0.00","0.00","没有申请退款","无退款申请","2022-09-09 13:32:32","2022-09-09 13:32:37"
